Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Boitekong Uit 12,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.6090865,27.2617951
Boitekong Uit 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Freedom Park Phase 1,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Freedompark Fase 1,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.563139,27.2352765
Meriting Ext 2,0308,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5868739,27.2529145
Meriting Uit 2,0308,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5868739,27.2529145
Paardekraal,-------,0308,Paardekraal,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Paardekraal,0299,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.64267,27.28583
Ramochana,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Sunrise Park,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6396242,27.2824005
Sunrise Park Ext 10,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.632714,27.2799925
Sunrise Park Ext 9,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6310318,27.27734
Sunrisepark,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.632714,27.2799925
Sunrisepark Uit 10,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.632714,27.2799925
Sunrisepark Uit 9,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.632714,27.2799925
Boitekong,0309,0308,Rustenburg,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 8,0309,-------,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Ext 9,0309,0309,Boitekong,Bojanala Platinum,North West,South Africa,-25.6310318,27.27734
Boitekong Uit 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.6090865,27.2617951
Boitekong Uit 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 8,0309,-------,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Boitekong Uit 9,0309,0309,Boitekong,Bojanala Platinum,North West,South Africa,-25.642132,27.2764294
Lefaragatle,-------,0309,Lefaragatle,Bojanala Platinum,North West,South Africa,-25.615025,27.1941153
Lefaragatle,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6100978,27.3150126
Lefaragatlha,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.615025,27.1941153
Sunrise Park Ext 11,0309,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6310318,27.27734
Sunrise Park Ext 15,0309,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6310318,27.27734
Sunrisepark Uit 11,0309,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6396242,27.2824005
Sunrisepark Uit 15,0309,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.632714,27.2799925
Tlhabane,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6289231,27.2132269
Tlhabane West,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane West Ext 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane-Wes,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6465762,27.199996
Tlhabane-wes Uit 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,-25.596362,27.2565889
Chaneng,0310,0310,Rustenburg,Bojanala Platinum,North West,South Africa,-25.4192939,27.1229421
Photsaneng,-------,0311,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6799175,27.37464
Wildebeesfontein South,-------,0312,Rustenburg,Bojanala Platinum,North West,South Africa,-25.565003,27.2565889
Wildebeesfontein-suid,-------,0312,Rustenburg,Bojanala Platinum,North West,South Africa,-25.565003,27.2565889
Mabeskraal,0313,0313,Rustenburg,Bojanala Platinum,North West,South Africa,-25.1922514,26.8026767
Mogwase,0314,0314,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6090865,27.2617951
Moedwil,-------,0315,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6596098,27.2281624
Ledig,-------,0316,Ledig,Bojanala Platinum,North West,South Africa,-25.3635147,27.058813
Ledig,0316,0316,Rustenburg,Bojanala Platinum,North West,South Africa,-25.3751318,27.0619252
Sun City,-------,0316,Rustenburg,Bojanala Platinum,North West,South Africa,-25.3469687,27.100195
Wonderkop,0317,0317,Marikana,Bojanala Platinum,North West,South Africa,-25.6684853,27.523167
Makokono,-------,0318,Saulspoort,Bojanala Platinum,North West,South Africa,-25.1550768,27.1757068
Modderkuil,-------,0318,Modderkuil,Bojanala Platinum,North West,South Africa,-25.1241553,27.1976738
Saulspoort,0318,0318,Rustenburg,Bojanala Platinum,North West,South Africa,-25.1550768,27.1757068
Kanana,0320,0320,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5719776,27.2999415
Rankuyana,0320,0320,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Phalane,0321,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.68846,27.25415
Ramokokastad,0321,0195,Mogwase,Bojanala Platinum,North West,South Africa,-25.1577234,27.4350821
Luka,0322,0322,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6134681,27.3174211
Boschfontein,0323,0323,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7703639,27.2717105
Waterfall Mall,-------,0323,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7073739,27.2515662
Waterglen,-------,0324,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7444753,27.2625929
Mooinooi,-------,0325,Mooinooi,Bojanala Platinum,North West,South Africa,-25.7538196,27.5583897
Mogono,-------,0328,Rustenburg,Bojanala Platinum,North West,South Africa,-25.4864195,27.1823534
Trans,-------,0329,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Witgoud,-------,0330,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5742747,27.2387485
Monakato,0331,0331,Rustenburg,Bojanala Platinum,North West,South Africa,-25.3525676,27.2720205
Monakato Ext 1,0331,0331,Rustenburg,Bojanala Platinum,North West,South Africa,-25.3525676,27.2720205
Monakato Uit 1,0331,0331,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6477013,27.2136907
Syferbult,-------,0332,Rustenburg,Bojanala Platinum,North West,South Africa,-26.005,27.32833
Tsitsing,0333,0333,Rustenburg,Bojanala Platinum,North West,South Africa,-25.4680385,27.3219816
Boons,-------,0334,Rustenburg,Bojanala Platinum,North West,South Africa,-25.9833329,27.233333
Phokeng,0335,0335,Rustenburg,Bojanala Platinum,North West,South Africa,-25.5926646,27.1558867
Samela Section,0335,0335,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Samela Seksie,0335,0335,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Baleema,-------,0336,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6684977,27.2423725
Bapo Ii,0337,0337,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Baratheo,0338,0338,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Kameelboom,-------,0340,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6876934,27.2250976
Kraalhoek,-------,0341,Rustenburg,Bojanala Platinum,North West,South Africa,-24.9172562,27.0764662
Vlakdrif,-------,0342,Rustenburg,Bojanala Platinum,North West,South Africa,-25.99389,27.44
Rhenosterkraal,-------,0344,Rustenburg,Bojanala Platinum,North West,South Africa,-24.9970562,26.9808454
Toemaskop,-------,0345,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Maanhaarrand,-------,0346,Rustenburg,Bojanala Platinum,North West,South Africa,-25.916667,27.45
Derby,-------,0347,Rustenburg,Bojanala Platinum,North West,South Africa,-25.9416885,27.0205594
Koster,0348,0348,Koster,Bojanala Platinum,North West,South Africa,-25.8650327,26.8851448
Reagile,0348,0348,Koster,Bojanala Platinum,North West,South Africa,-25.8497201,26.8866172
Baphalane,-------,0349,Rustenburg,Bojanala Platinum,North West,South Africa,-25.14933,27.44617
Kroondal,-------,0350,Rustenburg,Bojanala Platinum,North West,South Africa,-25.7250235,27.3080231
Manamakgotheng,-------,0351,Swartklip,Bojanala Platinum,North West,South Africa,-25.127026,27.1911749
Phatsima,-------,0351,Phatsima,Bojanala Platinum,North West,South Africa,-25.3935132,27.0176165
Phatsima,0351,0351,Swartklip,Bojanala Platinum,North West,South Africa,-25.3935132,27.0176165
Sandfontein,0353,0353,Rustenburg,Bophirima,North West,South Africa,-25.1861971,27.2646723
Thapelo,-------,0353,Rustenburg,Bophirima,North West,South Africa,-25.686809,27.2346
Mabele a Podi,-------,0354,Rustenburg,Bojanala Platinum,North West,South Africa,-25.2863885,27.199996
Mabele-a-podi,-------,0354,Rustenburg,Bojanala Platinum,North West,South Africa,-25.2863885,27.199996
Segakwaneng,-------,0355,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Module,-------,0356,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Witrandjies,0356,0356,Rustenburg,Bojanala Platinum,North West,South Africa,-25.68846,27.25415
Bataung,-------,0357,Mafikeng,Central,North West,South Africa,-25.855978,25.64031
Mononono,-------,0358,Rustenburg,Bojanala Platinum,North West,South Africa,-25.68846,27.25415
Majakaneng,0359,-------,Rustenburg,Bojanala Platinum,North West,South Africa,-25.740673,27.6757516
Mabodisa,-------,0364,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Maile,-------,0365,Rustenburg,Bojanala Platinum,North West,South Africa,-25.405783,27.2514447
Maologane,-------,0366,Rustenburg,Bojanala Platinum,North West,South Africa,-25.2757215,26.9425594
Matlametlo,-------,0367,Rustenburg,Bojanala Platinum,North West,South Africa,-24.78998,26.93555
Sekama,-------,0369,Koster,Bojanala Platinum,North West,South Africa,-25.8650327,26.8851448
Swartklip,0370,0370,Swartklip,Bojanala Platinum,North West,South Africa,-24.9374049,27.153812
Mokgalwana,-------,0371,Mogwase,Bojanala Platinum,North West,South Africa,-24.8024999,27.00067
Mogoditshane,-------,0372,Mogwase,Bojanala Platinum,North West,South Africa,-24.9833329,26.883333
Molorwe,-------,0373,Molorwe,Bojanala Platinum,North West,South Africa,-25.0907117,26.8954511
Lesetlheng,0374,0374,Saulspoort,Bojanala Platinum,North West,South Africa,-25.1497245,27.117651
Hlatini,-------,0375,Swartklip,Bojanala Platinum,North West,South Africa,-24.9458762,27.1676501
Ramatshaba,0376,0376,Ramatshaba,Bojanala Platinum,North West,South Africa,-25.1334999,27.05
Motlhabe,-------,0377,Motlhabe,Bojanala Platinum,North West,South Africa,-25.0661929,26.9440313
Marapallo,-------,0378,Rustenburg,Bojanala Platinum,North West,South Africa,-25.4666667,26.5811111
Mmorogong,-------,0379,Mogwase,Bojanala Platinum,North West,South Africa,-25.1246277,27.382212
Bojating,-------,0388,Mogwase,Bojanala Platinum,North West,South Africa,-25.1998332,27.3880872
Kommisiedrif,-------,0389,Kommisiedrif,Bojanala Platinum,North West,South Africa,-26.6638599,25.2837585
Moyanshe,-------,0390,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Phadi,-------,0391,Phadi,Bojanala Platinum,North West,South Africa,-26.6638599,25.2837585
Mosenthal,-------,0393,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Makgope,-------,0394,Mogwase,Bojanala Platinum,North West,South Africa,-25.1159137,26.8925065
Mantsho,-------,0396,Mogwase,Bojanala Platinum,North West,South Africa,-25.066667,26.816667
Mapaputle,-------,0397,Mogwase,Bojanala Platinum,North West,South Africa,-24.999278,26.8306605
Nkogolwe,-------,0398,Mogwase,Bojanala Platinum,North West,South Africa,-25.0305317,26.7540648
Ngweding,-------,0399,Saulspoort,Bojanala Platinum,North West,South Africa,-25.0657075,26.9955437
Lefatlheng,-------,0403,Lefatlheng,Bojanala Platinum,North West,South Africa,-25.2849658,28.226347
Swartdam,-------,0405,Swartdam,Bojanala Platinum,North West,South Africa,-25.301781,28.046419
Mmotla,-------,0407,Mmotla,Bojanala Platinum,North West,South Africa,-26.6638599,25.2837585
Ga-habedi,-------,0410,Temba,Bojanala Platinum,North West,South Africa,-25.1702702,27.9058596
Maubane,-------,0412,Mphe-Batho,Bojanala Platinum,North West,South Africa,-25.290314,28.2789735
Mphe-Batho,-------,0412,Mphe-Batho,Bojanala Platinum,North West,South Africa,-25.168689,27.167436
Dikebu,-------,0415,Rantebeng,Bojanala Platinum,North West,South Africa,-25.2029602,27.9680886
Ratjiepan,-------,0416,Temba,Bojanala Platinum,North West,South Africa,-25.340989,28.0732857
Mathibestad,-------,0418,Swartbooistad,Bojanala Platinum,North West,South Africa,-25.2762711,28.1766294
Pienaars River,-------,0420,Warmbaths,Central,North West,South Africa,-25.1295839,27.6399591
Pienaarsrivier,-------,0420,Warmbaths,Central,North West,South Africa,-25.1295839,27.6399591
Carousel View,-------,0421,Carousel View,Bojanala Platinum,North West,South Africa,-25.3178702,28.2833583
Mogogelo,-------,0422,Mogogelo,Bojanala Platinum,North West,South Africa,-25.3519716,28.1386005
Leboalangwe,-------,0423,Leboalangwe,Bojanala Platinum,North West,South Africa,-25.3171699,27.99283
Settlers,-------,0430,Warmbaths,Central,North West,South Africa,-24.8844467,28.3287106
Ga Mocheko,-------,0438,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Ga-mocheko,-------,0438,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Tladistad,-------,0439,Temba,Bojanala Platinum,North West,South Africa,-25.2029587,28.0449554
Moeka,-------,0440,Temba,Bojanala Platinum,North West,South Africa,-25.3260633,28.0273914
Dertig,-------,0441,Temba,Bojanala Platinum,North West,South Africa,-25.2849658,28.226347
Dikwebu,-------,0442,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Kgomo Kgomo,-------,0444,Temba,Bojanala Platinum,North West,South Africa,-25.3143298,27.7593273
Bolla Ntlokwe,-------,0445,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Bolla-ntlokwe,-------,0445,Temba,Bojanala Platinum,North West,South Africa,-25.0673299,27.98417
Dipetleloane,-------,0447,Temba,Bojanala Platinum,North West,South Africa,-25.0787121,28.1210458
Ga-lekalakala,-------,0448,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Ruigtesloot,-------,0486,Leeupoort,Bojanala Platinum,North West,South Africa,-25.0348464,27.8428651
Lerome,-------,0497,Lerome,Bojanala Platinum,North West,South Africa,-25.2553198,27.2354603
Kontant,-------,0498,Temba,Bojanala Platinum,North West,South Africa,-25.1862498,28.0932474
Lekgolo,-------,0499,Temba,Bojanala Platinum,North West,South Africa,-25.1773842,27.9907941
Mmatlhwaela,-------,0503,Temba,Bojanala Platinum,North West,South Africa,-25.2302383,28.0112895
Moema,-------,0504,Temba,Bojanala Platinum,North West,South Africa,-25.2114686,27.9702964
Selepe,-------,0505,Temba,Bojanala Platinum,North West,South Africa,-25.0642786,28.0522732
Slagboom,-------,0506,Temba,Bojanala Platinum,North West,South Africa,-25.0282438,28.0025061
Sutelong,-------,0507,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Transactie,-------,0508,Temba,Bojanala Platinum,North West,South Africa,-25.1282834,27.9717606
Groothoek Hospital,-------,0628,Groothoek,Bojanala Platinum,North West,South Africa,-27.1815753,25.3278356
Groothoekhospitaal,-------,0628,Groothoek,Bojanala Platinum,North West,South Africa,-27.1815753,25.3278356
Malemati Zone 3,-------,0736,Rustenburg,Bojanala Platinum,North West,South Africa,-25.6544483,27.255854
Welverdiend,2499,2495,Carletonville,Southern,North West,South Africa,-26.378373,27.2778989
Rysmierbult,-------,2496,Carletonville,Southern,North West,South Africa,-26.3508299,27.13556
Wedela,2499,2497,Carletonville,Southern,North West,South Africa,-26.4223518,27.4094213
Blybank,2499,-------,Carletonville,Southern,North West,South Africa,-26.3295171,27.4820657
Blyvooruitsig,2499,2504,Carletonville,Southern,North West,South Africa,-26.3847424,27.3824142
Carletonville,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 16,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.3332744,27.3235748
Carletonville Ext 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 4,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 5,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 6,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 7,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 8,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Ext 9,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 16,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 4,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 5,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 6,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 7,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 8,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Carletonville Uit 9,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Chris Hani,2499,2500,Carletonville,Southern,North West,South Africa,-26.3346986,27.3059963
Deelkraal,2499,2500,Carletonville,Southern,North West,South Africa,-26.4615604,27.3206728
East Driefontein,2499,2509,Carletonville,Southern,North West,South Africa,-26.3885335,27.5159434
East Village,2499,2507,Carletonville,Bojanala Platinum,North West,South Africa,-26.4011578,27.3851496
Elands Ridge,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4011578,27.3851496
Elands Ridge Ext 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.3292313,27.8318755
Elandsgoud,2499,2508,Carletonville,Southern,North West,South Africa,-26.4523767,27.3570192
Elandsrand,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4523767,27.3570192
Elandsrand Uit 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-25.6155833,27.8150234
Elandsridge,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Goudveld,2499,2507,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Joe Slovo,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Khutsong,2499,2500,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Ext 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Ext 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.3338572,27.3238769
Khutsong Ext 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.3417932,27.3027561
Khutsong Ext 6,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Sotho Section,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Sotho Seksie,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong South,-------,2499,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong South Ext 4,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Suid,-------,2499,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Suid Uit 4,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Swazi Section,2499,2500,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Swazi Seksie,2499,2500,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Tswana Section,2499,2500,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Tswana Seksie,2499,2500,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Uit 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Uit 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Uit 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Uit 6,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Xhosa Section,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Xhosa Seksie,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Zulu Section,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Khutsong Zulu Seksie,2499,-------,Carletonville,Southern,North West,South Africa,-26.3307969,27.3175737
Kwathanduxolo,2499,2509,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Mandela,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Northdene,2499,-------,Carletonville,Southern,North West,South Africa,-29.8662806,30.8872137
Oberholzer,2499,2502,Carletonville,Southern,North West,South Africa,-26.3484647,27.3836808
Oberholzer Ext 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.3484647,27.3836808
Oberholzer Ext 9,2499,-------,Carletonville,Southern,North West,South Africa,-26.3484647,27.3836808
Oberholzer Uit 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.3484647,27.3836808
Oberholzer Uit 9,2499,-------,Carletonville,Southern,North West,South Africa,-26.3484647,27.3836808
Oos Driefontein,2499,-------,Carletonville,Southern,North West,South Africa,-26.3888389,27.5157555
Oos-Driefontein,2499,2509,Carletonville,Southern,North West,South Africa,-26.3888389,27.5157555
Pretoriusrus,2499,-------,Carletonville,Southern,North West,South Africa,-26.3499007,27.3800088
Rivonia,2499,-------,Carletonville,Southern,North West,South Africa,-26.0431661,28.0552003
Sonderwater,2499,2500,Carletonville,Southern,North West,South Africa,-28.283333,18.933333
Southdene,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Swazi Section,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
T Section,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Tshiawelo,2499,-------,Carletonville,Southern,North West,South Africa,-26.2890576,27.8705335
Wedela,2499,2497,Carletonville,Southern,North West,South Africa,-26.4223518,27.4094213
Wedela Ext 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.4730173,27.3792744
Wedela Ext 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.3332744,27.3235748
Wedela Ext 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.4730173,27.3792744
Wedela Ext 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4730173,27.3792744
Wedela Uit 1,2499,-------,Carletonville,Southern,North West,South Africa,-26.4730173,27.3792744
Wedela Uit 2,2499,-------,Carletonville,Southern,North West,South Africa,-26.4730173,27.3792744
Wedela Uit 3,2499,-------,Carletonville,Southern,North West,South Africa,-26.4730173,27.3792744
Wedela Uit 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4730173,27.3792744
Welverdiend,2499,2495,Carletonville,Southern,North West,South Africa,-26.378373,27.2778989
West Village,2499,-------,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Western Levels,2499,2501,Carletonville,Southern,North West,South Africa,-26.4276242,27.4003972
Boiketlo,-------,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4011578,27.3851496
Carletonville,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
Chris Hani,2499,2500,Carletonville,Southern,North West,South Africa,-26.3346986,27.3059963
Deelkraal,2499,2500,Carletonville,Southern,North West,South Africa,-26.4523767,27.3570192
Doornfontein,2500,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.194851,28.0552003
Elands Ridge,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4011578,27.3851496
Elands Ridge Ext 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.3292313,27.8318755
Elandsrand,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-26.4523767,27.3570192
Elandsrand Uit 4,2499,2500,Carletonville,Bojanala Platinum,North West,South Africa,-25.6155833,27.8150234
Elandsridge,2499,2500,Carletonville,Southern,North West,South Africa,-26.4011578,27.3851496
