Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Tasbet Park Uit 1,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 2,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 3,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Die Heuwel,1034,1042,Witbank,Nkangala,Mpumalanga,South Africa,-25.8608626,29.2422483
River Crescent,-------,1042,Witbank,Nkangala,Mpumalanga,South Africa,-25.87696,29.2474726
Staalveld,-------,1043,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Del Judor,1034,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Ext,-------,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Ext 11,1044,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Ext 2,-------,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Ext 4,1034,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Uit,-------,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Uit 11,1044,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Uit 2,-------,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Uit 4,1034,1044,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Hlalanikahle,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Ext 2,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Ext 3,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Ext 4,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Uit 2,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Uit 3,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Hlalanikahle Uit 4,1045,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Kwaguqa Ext 14,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Kwaguqa Uit 14,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8623772,29.1187097
Langkloof,-------,1046,Witbank,Nkangala,Mpumalanga,South Africa,-28.6339708,29.0838099
Sehlakwane,-------,1047,Witbank,Nkangala,Mpumalanga,South Africa,-25.1543569,29.7599761
Pine Ridge,-------,1048,Witbank,Nkangala,Mpumalanga,South Africa,-25.8186724,29.2015645
Reyno Ridge,1049,1049,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
Reyno Ridge Ext,1049,1049,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
Reyno Ridge Ext 1,1049,1049,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
Reyno Ridge Ext 10,1049,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
Reyno Ridge Ext 11,1049,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
Reyno Ridge Ext 13,1049,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9083833,29.25241759999999
