Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Ncotshane,3170,3151,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3510761,31.5798108
Ncotshane,-------,3151,Ncotshane,Zululand,KwaZulu-Natal,South Africa,-27.3510761,31.5798108
Magudu,-------,3160,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.533333,31.65
Kwa Mpopoli,-------,3170,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3831471,31.6197527
Kwa Shoba,-------,3170,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3673232,31.4745466
Ncotshane,3170,3151,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3510761,31.5798108
Nsiligwane,-------,3170,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3831471,31.6197527
Pongola,3170,3170,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3831471,31.6197527
Simdlagentsha,-------,3170,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3831471,31.6197527
Bizabonke,-------,3171,Pongola,Zululand,KwaZulu-Natal,South Africa,-27.3831471,31.6197527
Dumbe,3180,3182,Dumbe,Zululand,KwaZulu-Natal,South Africa,-27.4021703,30.8183077
Grootspruit,-------,3180,Paulpietersburg,Amajuba,KwaZulu-Natal,South Africa,-27.7040058,30.5796273
Paulpietersburg,-------,3180,Paulpietersburg,Zululand,KwaZulu-Natal,South Africa,-27.4425542,30.8154358
Dumbe,3180,3182,Dumbe,Zululand,KwaZulu-Natal,South Africa,-27.4021703,30.8183077
Luneburg,-------,3183,Vryheid,Zululand,KwaZulu-Natal,South Africa,-27.316827,30.623057
Hartland,-------,3184,Vryheid,Zululand,KwaZulu-Natal,South Africa,-27.7654196,30.792458
Ebilanyoni,-------,3185,Paulpietersburg,Zululand,KwaZulu-Natal,South Africa,-27.3826983,30.9575153
Ibilanyoni,-------,3185,Paulpietersburg,Zululand,KwaZulu-Natal,South Africa,-27.3826983,30.9575153
Maqongqo,-------,3199,Maqongqo,Zululand,KwaZulu-Natal,South Africa,-29.5815956,30.5797128
Azalea,3216,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-29.5571072,30.3039056
Dennisfield,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-29.6475258,30.3251724
Dindi,-------,3200,Pietermaritzburg,uThungulu,KwaZulu-Natal,South Africa,-29.7033,30.18172
Etafuleni,-------,3200,Pietermaritzburg,Sisonke,KwaZulu-Natal,South Africa,-29.6006068,30.3794118
Haymarket,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-29.6006068,30.3794118
Hopewell,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-29.7636192,30.378138
Kwa Dada,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-28.3263889,32.1408333
Kwa Deda,-------,3200,Pietermaritzburg,Sisonke,KwaZulu-Natal,South Africa,-29.3244986,30.8900839
Kwa Magwagwa,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-0.4653722,35.0333095
Kwa Mgwagwa,-------,3200,Pietermaritzburg,Sisonke,KwaZulu-Natal,South Africa,-29.6168743,30.1791357
Kwa Pata,-------,3200,Pietermaritzburg,Umgungundlovu,KwaZulu-Natal,South Africa,-29.6792191,30.3211158
Laager Centre,-------,3200,Pietermaritzburg,Sisonke,KwaZulu-Natal,South Africa,-29.6079272,30.3732529
Laager Sentrum,-------,3200,Pietermaritzburg,Sisonke,KwaZulu-Natal,South Africa,-29.6079272,30.3732529
